Eff_vals_pdf,dt_0wk_conv,dt_5wk_conv,dt_10wk_conv,dt_15wk_conv,dt_20wk_conv,dt_25wk_conv,dt_30wk_conv,dt_35wk_conv,dt_40wk_conv,dt_45wk_conv,dt_50wk_conv
0.219,0.0699999999999999,0.11,0.18,0.26,0.41,0.639999999999999,0.829999999999999,0.919999999999999,1.27,1.51,1.71
0.22,0.0699999999999999,0.18,0.16,0.33,0.4,0.59,0.949999999999999,0.989999999999999,1.21,1.48,1.55
0.221,0.0799999999999999,0.15,0.19,0.36,0.519999999999999,0.679999999999999,0.949999999999999,1.19,1.24,1.66,1.51
0.222,0.0699999999999999,0.12,0.24,0.37,0.559999999999999,0.739999999999999,0.739999999999999,0.989999999999999,1.24,1.43,1.47
0.223,0.11,0.22,0.22,0.43,0.46,0.759999999999999,0.819999999999999,1.12,1.35,1.62,1.75
0.224,0.13,0.23,0.3,0.38,0.46,0.669999999999999,0.939999999999999,1.03,1.44,1.41,1.72
0.225,0.0599999999999999,0.17,0.17,0.43,0.59,0.599999999999999,0.849999999999999,1.03,1.28,1.71,1.55
0.226,0.13,0.13,0.21,0.39,0.39,0.599999999999999,0.839999999999999,0.989999999999999,1.26,1.22,1.6
0.227,0.11,0.13,0.27,0.32,0.44,0.729999999999999,0.819999999999999,0.939999999999999,1.24,1.32,1.46
0.228,0.11,0.25,0.33,0.4,0.649999999999999,0.57,0.779999999999999,1.05,1.37,1.48,1.62
0.229,0.03,0.16,0.24,0.32,0.5,0.719999999999999,0.769999999999999,1.26,0.959999999999999,1.36,1.45
0.23,0.0699999999999999,0.13,0.15,0.43,0.58,0.669999999999999,0.759999999999999,1.11,1.23,1.39,1.34
0.231,0.0699999999999999,0.17,0.27,0.37,0.549999999999999,0.619999999999999,0.909999999999999,0.939999999999999,1.32,1.37,1.39
0.232,0.0999999999999999,0.19,0.19,0.31,0.32,0.769999999999999,0.859999999999999,1.07,1.1,1.42,1.62
0.233,0.16,0.13,0.31,0.45,0.559999999999999,0.699999999999999,0.829999999999999,1.03,1.31,1.5,1.89
0.234,0.0599999999999999,0.19,0.26,0.31,0.36,0.639999999999999,0.979999999999999,0.889999999999999,1.27,1.26,1.61
0.235,0.0999999999999999,0.21,0.29,0.38,0.44,0.629999999999999,0.999999999999999,1.13,1.24,1.07,1.64
0.236,0.0999999999999999,0.16,0.31,0.35,0.49,0.739999999999999,0.939999999999999,1.09,1.42,1.57,1.56
0.237,0.0599999999999999,0.13,0.23,0.31,0.47,0.719999999999999,0.919999999999999,0.999999999999999,1.15,1.43,1.47
0.238,0.0699999999999999,0.0999999999999999,0.29,0.45,0.45,0.599999999999999,1.06,1.13,1.29,1.57,1.39
0.239,0.110000000000003,0.250000000000007,0.340000000000009,0.410000000000011,0.490000000000013,0.710000000000019,0.76000000000002,1.24000000000003,1.18000000000003,1.49000000000004,1.46000000000004
0.24,0.0699999999999999,0.15,0.3,0.41,0.599999999999999,0.57,0.939999999999999,1.11,1.2,1.65,1.57
0.241,0.0899999999999999,0.14,0.28,0.39,0.37,0.789999999999999,1.01,0.959999999999999,1.21,1.19,1.56
0.242,0.0699999999999999,0.13,0.26,0.47,0.689999999999999,0.5,1.01,1.12,1.24,1.39,1.48
0.243,0.0799999999999999,0.15,0.25,0.5,0.59,0.559999999999999,0.759999999999999,0.989999999999999,1.24,1.31,1.61
0.244,0.0799999999999999,0.15,0.3,0.49,0.38,0.699999999999999,0.919999999999999,1.14,1.3,1.58,1.43
0.245,0.13,0.2,0.24,0.35,0.41,0.699999999999999,0.819999999999999,1.02,1.15,1.32,1.42
0.246,0.13,0.12,0.3,0.46,0.45,0.649999999999999,0.929999999999999,1.14,1.35,1.57,1.57
0.247,0.13,0.31,0.27,0.39,0.549999999999999,0.749999999999999,0.789999999999999,0.949999999999999,1.32,1.42,1.52
0.248,0.0899999999999999,0.0899999999999999,0.33,0.4,0.44,0.649999999999999,0.889999999999999,1.29,1.24,1.3,1.49
0.249,0.16,0.2,0.27,0.35,0.549999999999999,0.599999999999999,1.03,1.17,1.34,1.43,1.43
0.25,0.0799999999999999,0.19,0.26,0.35,0.42,0.739999999999999,0.919999999999999,1.04,1.38,1.52,1.39
0.251,0.11,0.22,0.22,0.47,0.49,0.719999999999999,0.839999999999999,0.999999999999999,1.24,1.31,1.39
0.252,0.12,0.21,0.26,0.41,0.51,0.679999999999999,0.959999999999999,0.959999999999999,1.1,1.46,1.33
0.253,0.04,0.2,0.28,0.37,0.549999999999999,0.769999999999999,0.969999999999999,0.969999999999999,1.29,1.29,1.48
0.254,0.13,0.17,0.26,0.43,0.549999999999999,0.699999999999999,0.929999999999999,1.21,1.15,1.45,1.54
0.255,0.17,0.13,0.24,0.47,0.639999999999999,0.849999999999999,0.879999999999999,1.19,1.24,1.26,1.41
0.256,0.0999999999999999,0.15,0.24,0.43,0.48,0.799999999999999,0.959999999999999,1.14,1.32,1.43,1.6
0.257,0.16,0.2,0.27,0.39,0.5,0.789999999999999,0.929999999999999,0.999999999999999,1.22,1.3,1.33
0.258,0.12,0.12,0.3,0.34,0.549999999999999,0.819999999999999,0.749999999999999,1.31,1.37,1.42,1.46
0.259,0.12,0.13,0.29,0.48,0.58,0.809999999999999,0.929999999999999,0.959999999999999,1.39,1.47,1.83
0.26,0.0699999999999999,0.16,0.31,0.44,0.649999999999999,0.719999999999999,0.969999999999999,1.04,1.38,1.49,1.53
0.261,0.11,0.24,0.23,0.35,0.539999999999999,0.759999999999999,0.939999999999999,1.1,1.2,1.37,1.39
0.262,0.0899999999999999,0.25,0.29,0.39,0.47,0.789999999999999,0.849999999999999,1.14,1.14,1.39,1.56
0.263,0.0999999999999999,0.14,0.35,0.39,0.609999999999999,0.859999999999999,0.889999999999999,1.11,1.28,1.33,1.63
0.264,0.11,0.19,0.31,0.43,0.5,0.769999999999999,0.849999999999999,1.1,1.23,1.39,1.35
0.265,0.13,0.16,0.36,0.4,0.45,0.719999999999999,1.02,0.959999999999999,1.28,1.46,1.43
0.266,0.04,0.18,0.25,0.45,0.58,0.649999999999999,0.719999999999999,1.15,1.21,1.53,1.58
0.267,0.11,0.22,0.27,0.43,0.729999999999999,0.729999999999999,0.749999999999999,1.22,1.33,1.31,1.46
0.268,0.15,0.16,0.21,0.46,0.709999999999999,0.769999999999999,0.949999999999999,1.18,1.31,1.51,1.27
0.269,0.12,0.26,0.21,0.4,0.559999999999999,0.749999999999999,0.949999999999999,1.21,1.35,1.47,1.35
0.27,0.11,0.15,0.29,0.39,0.59,0.779999999999999,0.949999999999999,1.17,1.3,1.49,1.42
0.271,0.2,0.17,0.29,0.44,0.46,0.949999999999999,0.819999999999999,1.07,1.17,1.3,1.43
0.272,0.15,0.17,0.36,0.34,0.59,0.739999999999999,0.859999999999999,1.04,1.24,1.45,1.53
0.273,0.0799999999999999,0.16,0.25,0.35,0.609999999999999,0.719999999999999,0.789999999999999,1.11,1.4,1.53,1.41
0.274,0.13,0.0999999999999999,0.25,0.38,0.49,0.679999999999999,0.829999999999999,1.05,1.26,1.34,1.44
0.275,0.16,0.2,0.28,0.42,0.549999999999999,0.959999999999999,0.949999999999999,1.02,1.26,1.47,1.36
0.276,0.12,0.19,0.35,0.45,0.609999999999999,0.679999999999999,0.949999999999999,1.12,1.33,1.13,1.46
0.277,0.16,0.21,0.37,0.47,0.639999999999999,0.659999999999999,0.809999999999999,1.15,1.34,1.33,1.18
0.278,0.13,0.23,0.35,0.33,0.639999999999999,0.769999999999999,1.04,1.11,1.39,1.51,1.42
0.279,0.23,0.21,0.31,0.43,0.58,0.759999999999999,0.929999999999999,1.28,1.23,1.48,1.42
0.28,0.15,0.15,0.39,0.529999999999999,0.529999999999999,0.749999999999999,0.969999999999999,1.03,1.48,1.35,1.48
0.281,0.11,0.19,0.32,0.3,0.49,0.709999999999999,0.819999999999999,1.16,1.09,1.33,1.44
0.282,0.12,0.17,0.29,0.42,0.679999999999999,0.709999999999999,0.719999999999999,1.1,1.03,1.39,1.5
0.283,0.16,0.25,0.36,0.42,0.529999999999999,0.719999999999999,0.949999999999999,1.15,1.34,1.36,1.52
0.284,0.21,0.31,0.28,0.639999999999999,0.49,0.689999999999999,0.889999999999999,1.06,1.22,1.27,1.39
0.285,0.0999999999999999,0.18,0.31,0.4,0.58,0.619999999999999,1.13,0.819999999999999,1.32,1.3,1.5
0.286,0.12,0.17,0.35,0.49,0.629999999999999,0.699999999999999,0.939999999999999,1.11,1.07,1.12,1.22
0.287,0.17,0.2,0.35,0.43,0.519999999999999,0.779999999999999,0.849999999999999,1.12,1.2,1.17,1.2
0.288,0.160000000000009,0.18000000000001,0.250000000000014,0.330000000000018,0.670000000000037,0.780000000000043,0.960000000000052,1.00000000000005,1.18000000000006,1.47000000000008,1.53000000000008
0.289,0.14,0.21,0.38,0.41,0.649999999999999,0.669999999999999,0.889999999999999,1.01,1.33,1.71,1.41
0.29,0.11,0.26,0.32,0.43,0.48,0.889999999999999,0.789999999999999,1.22,1.18,1.3,1.27
0.291,0.17,0.3,0.25,0.33,0.59,0.819999999999999,0.879999999999999,1.12,1.06,1.56,1.26
0.292,0.17,0.22,0.36,0.39,0.659999999999999,0.849999999999999,0.979999999999999,1.15,0.969999999999999,1.34,1.35
0.293,0.13,0.23,0.29,0.43,0.599999999999999,0.799999999999999,0.969999999999999,1.21,1.41,1.24,1.27
0.294,0.13,0.21,0.29,0.39,0.599999999999999,0.779999999999999,0.799999999999999,0.909999999999999,1.25,1.33,1.48
0.295,0.0799999999999999,0.26,0.39,0.36,0.539999999999999,0.989999999999999,0.929999999999999,1.12,1.31,1.14,1.46
0.296,0.2,0.3,0.3,0.45,0.689999999999999,0.59,1.16,1.01,1.35,1.32,1.28
0.297,0.16,0.24,0.45,0.48,0.46,0.809999999999999,1.04,1.1,1.46,1.41,1.38
0.298,0.12,0.23,0.29,0.48,0.609999999999999,0.839999999999999,0.819999999999999,1.08,1.13,1.31,1.42
0.299,0.12,0.32,0.37,0.44,0.549999999999999,0.899999999999999,0.859999999999999,0.939999999999999,1.14,1.3,1.47
0.3,0.12,0.17,0.44,0.619999999999999,0.5,0.839999999999999,0.949999999999999,1.17,1.14,1.3,1.22
0.301,0.15,0.24,0.47,0.38,0.519999999999999,0.749999999999999,0.889999999999999,1.08,1.34,1.48,1.31
0.302,0.14,0.26,0.4,0.37,0.59,0.729999999999999,1.05,1.14,1.3,1.21,1.31
0.303,0.17,0.23,0.31,0.38,0.58,0.739999999999999,0.909999999999999,1.01,1.13,1.27,1.49
0.304,0.12,0.3,0.39,0.42,0.599999999999999,0.789999999999999,0.879999999999999,1.18,1.39,1.35,1.26
0.305,0.19,0.18,0.38,0.4,0.639999999999999,0.769999999999999,0.869999999999999,1.21,1.41,1.25,1.27
0.306,0.18,0.25,0.4,0.46,0.559999999999999,0.759999999999999,1.09,1.05,1.06,1.43,1.44
0.307,0.12,0.29,0.28,0.46,0.58,0.719999999999999,1.18,1.14,1.2,1.28,1.57
0.308,0.17,0.26,0.26,0.45,0.559999999999999,0.899999999999999,0.919999999999999,1.23,1.28,1.24,1.03
0.309,0.18,0.18,0.32,0.31,0.619999999999999,0.889999999999999,0.959999999999999,1.15,1.28,1.27,1.5
0.31,0.19,0.2,0.43,0.44,0.689999999999999,0.669999999999999,0.819999999999999,1.08,1.14,1.12,1.31
0.311,0.18,0.24,0.38,0.44,0.58,0.839999999999999,0.849999999999999,0.989999999999999,1.23,1.21,1.34
0.312,0.2,0.24,0.27,0.42,0.629999999999999,0.919999999999999,0.859999999999999,1.12,1.22,1.28,1.33
0.313,0.16,0.17,0.45,0.57,0.749999999999999,0.739999999999999,0.929999999999999,1.06,1.2,1.34,1.48
0.314,0.05,0.27,0.31,0.529999999999999,0.619999999999999,0.819999999999999,1.07,1.05,1.18,1.34,1.48
0.315,0.21,0.2,0.41,0.49,0.719999999999999,0.839999999999999,1.12,1.02,1.27,1.33,1.42
0.316,0.0899999999999999,0.27,0.4,0.4,0.679999999999999,0.729999999999999,0.989999999999999,1.19,1.32,1.23,1.37
0.317,0.2,0.2,0.32,0.5,0.789999999999999,0.869999999999999,0.839999999999999,1.16,1.02,1.22,1.36
0.318,0.0799999999999999,0.29,0.35,0.49,0.709999999999999,0.659999999999999,1.21,1.16,1.29,1.34,1.17
0.319,0.13,0.25,0.42,0.46,0.679999999999999,0.849999999999999,0.799999999999999,1.27,1.27,1.66,1.29
0.32,0.15,0.24,0.33,0.57,0.629999999999999,0.819999999999999,0.949999999999999,1.26,1.34,1.32,1.16
0.321,0.19,0.28,0.38,0.51,0.649999999999999,0.909999999999999,0.929999999999999,1.1,1.23,1.25,1.27
0.322,0.23,0.23,0.31,0.42,0.699999999999999,0.689999999999999,0.959999999999999,0.959999999999999,1.17,1.36,1.16
0.323,0.17,0.33,0.34,0.549999999999999,0.759999999999999,0.799999999999999,0.969999999999999,1.02,1.24,1.32,1.37
0.324,0.12,0.23,0.32,0.48,0.689999999999999,0.839999999999999,1.04,1.17,1.29,1.42,1.38
0.325,0.17,0.26,0.42,0.41,0.679999999999999,0.739999999999999,0.909999999999999,1.13,1.14,1.18,1.44
0.326,0.12,0.33,0.39,0.43,0.609999999999999,0.849999999999999,0.889999999999999,1.14,1.32,1.26,1.4
0.327,0.19,0.22,0.37,0.49,0.57,0.629999999999999,1.06,1.02,1.28,1.49,1.02
0.328,0.18,0.26,0.39,0.629999999999999,0.679999999999999,0.689999999999999,1.06,1.14,1.27,1.28,1.24
0.329,0.15,0.17,0.4,0.709999999999999,0.709999999999999,0.849999999999999,1.05,1.19,1.27,1.11,1.21
0.33,0.21,0.21,0.34,0.46,0.609999999999999,0.899999999999999,1.06,1.25,1.31,1.2,1.2
0.331,0.19,0.25,0.39,0.529999999999999,0.669999999999999,0.729999999999999,1.04,1.08,1.33,1.26,1.13
0.332,0.12,0.21,0.34,0.46,0.849999999999999,0.789999999999999,0.949999999999999,1.17,1.24,1.29,1.15
0.333,0.14,0.27,0.39,0.44,0.739999999999999,0.769999999999999,1.01,1.07,1.26,1.37,1.15
0.334,0.17,0.33,0.24,0.629999999999999,0.619999999999999,0.769999999999999,0.969999999999999,1.11,1.22,1.18,1.2
0.335,0.14,0.2,0.36,0.43,0.649999999999999,0.719999999999999,0.939999999999999,1.18,1.38,1.34,1.19
0.336,0.0999999999999999,0.25,0.36,0.46,0.649999999999999,0.749999999999999,0.969999999999999,1.2,1.18,1.29,1.4
0.337,0.17,0.23,0.39,0.48,0.859999999999999,0.839999999999999,0.909999999999999,1.13,1.32,1.2,1.27
0.338,0.17,0.31,0.37,0.559999999999999,0.619999999999999,0.849999999999999,0.949999999999999,1.23,1.07,1.29,1.26
0.339,0.18,0.29,0.44,0.539999999999999,0.559999999999999,0.769999999999999,0.979999999999999,1.17,1.08,1.11,1.23
0.34,0.16,0.37,0.35,0.559999999999999,0.619999999999999,0.879999999999999,1.08,1.08,1.41,1.15,1.18
0.341,0.25,0.3,0.27,0.57,0.749999999999999,0.879999999999999,1.08,1.33,1.35,1.35,1.36
0.342,0.0999999999999999,0.32,0.41,0.46,0.609999999999999,0.719999999999999,1.01,1.2,1.11,1.2,1.1
0.343,0.18,0.29,0.51,0.519999999999999,0.719999999999999,0.829999999999999,1.04,1.18,1.3,1.44,1.27
0.344,0.17,0.33,0.24,0.44,0.619999999999999,0.759999999999999,0.979999999999999,0.959999999999999,1.17,1.24,1.25
0.345,0.15,0.21,0.35,0.639999999999999,0.649999999999999,0.669999999999999,1.01,0.959999999999999,1.21,1.33,1.21
0.346,0.24,0.34,0.41,0.45,0.639999999999999,0.859999999999999,1.01,1.18,1.29,1.36,1.31
0.347,0.27,0.27,0.599999999999999,0.45,0.629999999999999,0.739999999999999,0.969999999999999,1.09,1.09,1.28,1.17
0.348,0.2,0.27,0.32,0.529999999999999,0.559999999999999,1.08,0.719999999999999,1.08,1.2,1.33,1.26
0.349,0.0999999999999999,0.3,0.4,0.57,0.59,0.869999999999999,0.889999999999999,1.11,1.05,1.23,1.24
0.35,0.21,0.35,0.39,0.49,0.689999999999999,0.689999999999999,0.989999999999999,1.04,0.889999999999999,1.02,1.26
0.351,0.200000000000011,0.240000000000013,0.420000000000023,0.55000000000003,0.690000000000038,0.92000000000005,1.09000000000006,1.11000000000006,1.30000000000007,1.23000000000007,1.41000000000008
0.352,0.12,0.26,0.3,0.57,0.59,0.779999999999999,0.859999999999999,1.19,1.42,1.33,1.19
0.353,0.24,0.34,0.42,0.549999999999999,0.729999999999999,0.829999999999999,0.989999999999999,1.05,1.44,1.28,1.27
0.354,0.23,0.27,0.34,0.42,0.769999999999999,0.599999999999999,1.04,1.05,1.22,1.11,1.31
0.355,0.28,0.21,0.31,0.559999999999999,0.819999999999999,0.909999999999999,0.999999999999999,0.929999999999999,1.34,1.09,1.25
0.356,0.18,0.34,0.35,0.59,0.729999999999999,0.879999999999999,1.06,0.869999999999999,1.27,1.23,1.11
0.357,0.21,0.27,0.4,0.51,0.749999999999999,0.849999999999999,1.02,1.3,1.14,1.19,1.23
0.358,0.18,0.25,0.37,0.559999999999999,0.689999999999999,0.839999999999999,0.889999999999999,1.12,1.14,1.26,1.23
0.359,0.22,0.35,0.27,0.559999999999999,0.829999999999999,0.809999999999999,0.849999999999999,1.15,1.02,1.33,1.23
0.36,0.24,0.26,0.43,0.58,0.629999999999999,0.879999999999999,1.16,1.27,1.22,1.2,1.3
0.361,0.3,0.39,0.4,0.39,0.599999999999999,0.979999999999999,0.859999999999999,1.22,1.19,1.17,1.18
0.362,0.22,0.34,0.49,0.48,0.829999999999999,0.889999999999999,1.01,1.29,1.25,1.43,1.36
0.363,0.19,0.26,0.33,0.58,0.829999999999999,0.749999999999999,0.959999999999999,0.929999999999999,1.18,1.21,1.16
0.364,0.29,0.34,0.51,0.47,0.809999999999999,0.799999999999999,0.899999999999999,1.08,1.2,1.23,1.19
0.365,0.12,0.42,0.51,0.42,0.649999999999999,0.799999999999999,1.07,1.02,1.19,1.15,1.14
0.366,0.24,0.41,0.35,0.529999999999999,0.739999999999999,0.849999999999999,0.959999999999999,1.22,1.38,1.2,1.12
0.367,0.24,0.39,0.3,0.519999999999999,0.619999999999999,0.989999999999999,1.05,1.2,1.05,1.14,1.37
0.368,0.23,0.28,0.36,0.549999999999999,0.699999999999999,0.809999999999999,0.869999999999999,1.07,1.21,1.36,1.15
0.369,0.23,0.31,0.4,0.51,0.679999999999999,0.839999999999999,1.11,1.14,1.23,1.31,1.2
0.37,0.21,0.4,0.33,0.699999999999999,0.639999999999999,0.779999999999999,1.07,1.33,1.15,1.02,0.949999999999999
0.371,0.17,0.29,0.42,0.5,0.729999999999999,0.889999999999999,0.999999999999999,0.989999999999999,1.22,1.17,1.22
0.372,0.29,0.32,0.36,0.47,0.689999999999999,1.05,0.939999999999999,1.04,1.21,1.42,1.11
0.373,0.22,0.29,0.44,0.49,0.779999999999999,1.05,1.13,1.13,1.05,1.29,1.26
0.374,0.2,0.22,0.39,0.559999999999999,0.819999999999999,0.779999999999999,1.16,1.23,1.18,1.09,1.34
0.375,0.19,0.36,0.32,0.599999999999999,0.709999999999999,0.819999999999999,0.889999999999999,1.07,1.1,1.31,1.52
0.376,0.22,0.4,0.4,0.57,0.719999999999999,0.789999999999999,1.01,1.1,1.09,1.25,1.27
0.377,0.19,0.3,0.43,0.51,0.709999999999999,0.739999999999999,0.919999999999999,1.17,1.12,1.19,1.13
0.378,0.22,0.26,0.36,0.619999999999999,0.849999999999999,0.789999999999999,1.04,1.07,1.15,1.19,1.32
0.379,0.17,0.41,0.519999999999999,0.709999999999999,0.659999999999999,0.869999999999999,0.949999999999999,1.09,1.26,1.36,1.23
0.38,0.26,0.29,0.44,0.51,0.789999999999999,0.999999999999999,0.989999999999999,1.08,1.28,1.39,0.949999999999999
0.381,0.17,0.38,0.5,0.699999999999999,0.749999999999999,0.959999999999999,0.949999999999999,1.14,1.06,1.18,1.08
0.382,0.2,0.36,0.4,0.629999999999999,0.739999999999999,0.919999999999999,1.08,1.12,1.32,1.26,1.16
0.383,0.22,0.32,0.42,0.669999999999999,0.639999999999999,0.829999999999999,0.999999999999999,1.03,1.13,1.32,1.11
0.384,0.2,0.3,0.4,0.659999999999999,0.729999999999999,1.07,1.09,1.13,1.05,1.17,1.16
0.385,0.31,0.35,0.41,0.699999999999999,0.659999999999999,0.839999999999999,1.11,1.27,1.41,1.01,1.29
0.386,0.2,0.34,0.519999999999999,0.58,0.789999999999999,0.799999999999999,1.26,1.06,1.42,1.24,1.01
0.387,0.25,0.35,0.549999999999999,0.549999999999999,0.769999999999999,0.789999999999999,0.999999999999999,1.25,1.19,1.02,1.14
0.388,0.2,0.29,0.45,0.619999999999999,0.839999999999999,0.889999999999999,1.01,1.08,1.11,1.18,1.07
0.389,0.23,0.31,0.36,0.669999999999999,0.629999999999999,0.889999999999999,0.889999999999999,1.12,1.27,1.13,0.979999999999999
0.39,0.28,0.32,0.519999999999999,0.649999999999999,0.739999999999999,0.939999999999999,0.939999999999999,1.11,1.23,1.19,1.18
0.391,0.23,0.3,0.43,0.639999999999999,0.779999999999999,0.919999999999999,0.999999999999999,1.21,1.33,1.29,1.14
0.392,0.27,0.36,0.41,0.659999999999999,0.639999999999999,0.889999999999999,1.09,1.03,1.12,1.32,1.3
0.393,0.31,0.36,0.35,0.58,0.819999999999999,0.749999999999999,1.06,1.22,1.21,1.3,1.03
0.394,0.22,0.39,0.45,0.559999999999999,0.639999999999999,0.919999999999999,1.03,1.25,1.05,1.07,1.13
0.395,0.2,0.37,0.59,0.5,0.58,0.969999999999999,0.909999999999999,1.04,1.43,0.969999999999999,1.23
0.396,0.21,0.37,0.609999999999999,0.659999999999999,0.639999999999999,1.01,1.1,1.24,1.12,1.27,1.24
0.397,0.19,0.3,0.5,0.58,0.829999999999999,1.03,1.18,1.28,1.02,1.13,1.26
0.398,0.15,0.33,0.46,0.659999999999999,0.789999999999999,0.969999999999999,1.06,1.15,1.09,0.979999999999999,0.909999999999999
0.399,0.24,0.34,0.559999999999999,0.629999999999999,0.769999999999999,0.969999999999999,1.11,1.22,1.24,1.16,1.06
0.4,0.25,0.36,0.3,0.759999999999999,0.669999999999999,0.789999999999999,0.909999999999999,1.08,1.18,1.01,1.05
0.401,0.21,0.3,0.42,0.699999999999999,0.779999999999999,0.979999999999999,1.06,1.27,1.27,1.03,1.26
0.402,0.31,0.24,0.619999999999999,0.57,0.669999999999999,0.879999999999999,0.989999999999999,1.11,1.11,1.14,1.24
0.403,0.2,0.32,0.4,0.599999999999999,0.659999999999999,0.879999999999999,1.16,1.27,1.18,1.12,0.959999999999999
0.404,0.22,0.32,0.38,0.539999999999999,0.649999999999999,0.879999999999999,1.09,1.05,1.2,1.25,1.03
0.405,0.23,0.33,0.48,0.819999999999999,0.769999999999999,0.899999999999999,1.12,1.22,1.11,1.23,0.989999999999999
0.406,0.27,0.35,0.51,0.659999999999999,0.879999999999999,0.849999999999999,1.09,1.03,1.1,1.15,1.1
0.407,0.28,0.45,0.49,0.549999999999999,0.729999999999999,0.969999999999999,1.01,1.05,1.21,1.2,1.15
0.408,0.32,0.38,0.5,0.48,0.649999999999999,0.859999999999999,1.07,1.16,1.01,1.02,1.19
0.409,0.27,0.2,0.559999999999999,0.709999999999999,0.829999999999999,1.01,1.23,1.23,1.21,1.25,1.09
0.41,0.28,0.32,0.519999999999999,0.639999999999999,0.789999999999999,1.03,0.979999999999999,1.21,1.17,1.13,1.23
0.411,0.32,0.51,0.46,0.59,0.719999999999999,0.859999999999999,1.25,1.11,1.24,1.02,1.21
0.412,0.29,0.29,0.38,0.699999999999999,0.789999999999999,0.979999999999999,0.959999999999999,1.13,1.24,1.25,1.09
0.413,0.25,0.33,0.49,0.49,0.669999999999999,0.999999999999999,0.919999999999999,1.19,1.17,1.18,1.04
0.414,0.25,0.32,0.549999999999999,0.59,0.699999999999999,0.809999999999999,0.949999999999999,1.04,1.29,1.13,1.1
0.415,0.3,0.38,0.44,0.709999999999999,0.729999999999999,0.939999999999999,1.12,1.26,1.28,1.17,1.04
0.416,0.240000000000013,0.55000000000003,0.420000000000023,0.510000000000028,0.73000000000004,0.980000000000053,0.990000000000054,0.980000000000053,1.14000000000006,1.14000000000006,1.33000000000007
0.417,0.24,0.28,0.49,0.529999999999999,0.999999999999999,0.659999999999999,1.02,1.11,1.26,1.14,1.28
0.418,0.3,0.39,0.539999999999999,0.57,0.799999999999999,0.779999999999999,1.03,1.02,1.13,1.18,1.19
0.419,0.29,0.36,0.42,0.59,0.699999999999999,0.949999999999999,0.989999999999999,0.829999999999999,1.04,1.15,0.959999999999999
0.42,0.27,0.42,0.47,0.639999999999999,0.769999999999999,1.01,1.05,1.16,1.04,1.34,1.04
0.421,0.2,0.28,0.599999999999999,0.669999999999999,0.789999999999999,0.799999999999999,0.979999999999999,1.21,1.25,1.18,1.24
0.422,0.34,0.35,0.519999999999999,0.559999999999999,0.769999999999999,0.859999999999999,1.08,1.5,1.18,1.05,1.03
0.423,0.27,0.39,0.42,0.789999999999999,0.609999999999999,1.13,1.01,1.11,1.07,1.37,0.909999999999999
0.424,0.23,0.27,0.519999999999999,0.629999999999999,0.779999999999999,0.879999999999999,0.899999999999999,1.2,1.14,1.07,1.32
0.425,0.25,0.29,0.48,0.809999999999999,0.809999999999999,0.889999999999999,0.769999999999999,1.23,1.1,1.18,1.23
0.426,0.29,0.38,0.549999999999999,0.609999999999999,0.819999999999999,0.949999999999999,1.06,1.25,1.13,1.1,1.12
0.427,0.24,0.35,0.51,0.739999999999999,0.759999999999999,1.02,1.18,0.929999999999999,1.11,1.05,1.04
0.428,0.25,0.3,0.5,0.649999999999999,0.679999999999999,0.809999999999999,1.05,1.15,1.18,1.14,1.18
0.429,0.36,0.3,0.47,0.879999999999999,0.839999999999999,0.889999999999999,1.09,0.919999999999999,1.26,1.26,1.16
0.43,0.21,0.4,0.599999999999999,0.47,0.939999999999999,0.989999999999999,1.2,1.22,1.12,1.16,1.25
0.431,0.42,0.37,0.37,0.619999999999999,0.929999999999999,0.799999999999999,1.15,1.12,1.06,1.17,0.979999999999999
0.432,0.28,0.48,0.43,0.749999999999999,0.799999999999999,1.01,1.19,1.13,1.35,1.26,1.04
0.433,0.25,0.3,0.559999999999999,0.789999999999999,0.689999999999999,0.889999999999999,0.899999999999999,1.12,1.13,1.06,1.01
0.434,0.34,0.47,0.44,0.699999999999999,0.719999999999999,0.779999999999999,1.02,1.12,1.23,1.16,1.05
0.435,0.4,0.529999999999999,0.44,0.709999999999999,0.839999999999999,1.08,0.939999999999999,1.11,1.03,1.06,1.16
0.436,0.34,0.33,0.41,0.559999999999999,0.759999999999999,0.899999999999999,1.04,1.28,1.12,1.03,1.01
0.437,0.37,0.26,0.529999999999999,0.739999999999999,0.869999999999999,0.899999999999999,1.23,1.09,1.07,1.25,0.959999999999999
0.438,0.31,0.39,0.549999999999999,0.649999999999999,0.799999999999999,0.949999999999999,1.07,0.979999999999999,1.29,1.15,1.09
0.439,0.28,0.3,0.46,0.529999999999999,0.839999999999999,0.989999999999999,0.999999999999999,1.24,1.23,1.18,1.02
0.44,0.37,0.31,0.529999999999999,0.769999999999999,0.829999999999999,0.999999999999999,1.21,1.11,0.979999999999999,0.929999999999999,0.859999999999999
0.441,0.29,0.42,0.549999999999999,0.609999999999999,0.679999999999999,0.989999999999999,1.08,1.07,1.05,1.06,1.05
0.442,0.35,0.38,0.49,0.679999999999999,0.899999999999999,0.899999999999999,0.959999999999999,1.25,1.33,1.09,1.07
0.443,0.24,0.39,0.48,0.649999999999999,1.06,1.03,1.09,1.11,1.34,1.06,1.06
0.444,0.24,0.37,0.51,0.739999999999999,0.779999999999999,0.979999999999999,1.01,1.09,0.969999999999999,1.32,0.889999999999999
