x_normal,Normal_pdf_mu_-1,Normal_pdf_mu_0,Normal_pdf_mu_1
6.427,0.00502350772764237,0.00502350772764237,0.00502350772764237
6.428,0.00501669607791811,0.00501669607791811,0.00501669607791811
6.429,0.00500989241201016,0.00500989241201016,0.00500989241201016
6.43,0.00500309672249034,0.00500309672249034,0.00500309672249034
6.431,0.00499630900193459,0.00499630900193459,0.00499630900193459
6.432,0.00498952924292295,0.00498952924292295,0.00498952924292295
6.433,0.00498275743803954,0.00498275743803954,0.00498275743803954
6.434,0.00497599357987261,0.00497599357987261,0.00497599357987261
6.435,0.00496923766101449,0.00496923766101449,0.00496923766101449
6.436,0.00496248967406164,0.00496248967406164,0.00496248967406164
6.437,0.0049557496116146,0.0049557496116146,0.0049557496116146
6.438,0.00494901746627803,0.00494901746627803,0.00494901746627803
6.439,0.00494229323066073,0.00494229323066073,0.00494229323066073
6.44,0.00493557689737557,0.00493557689737557,0.00493557689737557
6.441,0.00492886845903956,0.00492886845903956,0.00492886845903956
6.442,0.00492216790827381,0.00492216790827381,0.00492216790827381
6.443,0.00491547523770358,0.00491547523770358,0.00491547523770358
6.444,0.00490879043995821,0.00490879043995821,0.00490879043995821
6.445,0.00490211350767119,0.00490211350767119,0.00490211350767119
6.446,0.00489544443348013,0.00489544443348013,0.00489544443348013
6.447,0.00488878321002676,0.00488878321002676,0.00488878321002676
6.448,0.00488212982995693,0.00488212982995693,0.00488212982995693
6.449,0.00487548428592064,0.00487548428592064,0.00487548428592064
6.45,0.004868846570572,0.004868846570572,0.004868846570572
6.451,0.00486221667656927,0.00486221667656927,0.00486221667656927
6.452,0.00485559459657483,0.00485559459657483,0.00485559459657483
6.453,0.00484898032325521,0.00484898032325521,0.00484898032325521
6.454,0.00484237384928105,0.00484237384928105,0.00484237384928105
6.455,0.00483577516732717,0.00483577516732717,0.00483577516732717
6.456,0.0048291842700725,0.0048291842700725,0.0048291842700725
6.457,0.00482260115020013,0.00482260115020013,0.00482260115020013
6.458,0.00481602580039728,0.00481602580039728,0.00481602580039728
6.459,0.00480945821335533,0.00480945821335533,0.00480945821335533
6.46,0.00480289838176979,0.00480289838176979,0.00480289838176979
6.461,0.00479634629834034,0.00479634629834034,0.00479634629834034
6.462,0.00478980195577081,0.00478980195577081,0.00478980195577081
6.463,0.00478326534676915,0.00478326534676915,0.00478326534676915
6.464,0.0047767364640475,0.0047767364640475,0.0047767364640475
6.465,0.00477021530032216,0.00477021530032216,0.00477021530032216
6.466,0.00476370184831356,0.00476370184831356,0.00476370184831356
6.467,0.00475719610074628,0.00475719610074628,0.00475719610074628
6.468,0.00475069805034911,0.00475069805034911,0.00475069805034911
6.469,0.00474420768985497,0.00474420768985497,0.00474420768985497
6.47,0.00473772501200093,0.00473772501200093,0.00473772501200093
6.471,0.00473125000952825,0.00473125000952825,0.00473125000952825
6.472,0.00472478267518236,0.00472478267518236,0.00472478267518236
6.473,0.00471832300171284,0.00471832300171284,0.00471832300171284
6.474,0.00471187098187345,0.00471187098187345,0.00471187098187345
6.475,0.00470542660842213,0.00470542660842213,0.00470542660842213
6.476,0.00469898987412096,0.00469898987412096,0.00469898987412096
6.477,0.00469256077173624,0.00469256077173624,0.00469256077173624
6.478,0.00468613929403841,0.00468613929403841,0.00468613929403841
6.479,0.00467972543380211,0.00467972543380211,0.00467972543380211
6.48,0.00467331918380614,0.00467331918380614,0.00467331918380614
6.481,0.00466692053683351,0.00466692053683351,0.00466692053683351
6.482,0.00466052948567138,0.00466052948567138,0.00466052948567138
6.483,0.0046541460231111,0.0046541460231111,0.0046541460231111
6.484,0.00464777014194823,0.00464777014194823,0.00464777014194823
6.485,0.00464140183498249,0.00464140183498249,0.00464140183498249
6.486,0.00463504109501779,0.00463504109501779,0.00463504109501779
6.487,0.00462868791486225,0.00462868791486225,0.00462868791486225
6.488,0.00462234228732817,0.00462234228732817,0.00462234228732817
6.489,0.00461600420523202,0.00461600420523202,0.00461600420523202
6.49,0.0046096736613945,0.0046096736613945,0.0046096736613945
6.491,0.00460335064864048,0.00460335064864048,0.00460335064864048
6.492,0.00459703515979905,0.00459703515979905,0.00459703515979905
6.493,0.00459072718770346,0.00459072718770346,0.00459072718770346
6.494,0.00458442672519121,0.00458442672519121,0.00458442672519121
6.495,0.00457813376510396,0.00457813376510396,0.00457813376510396
6.496,0.00457184830028758,0.00457184830028758,0.00457184830028758
6.497,0.00456557032359216,0.00456557032359216,0.00456557032359216
6.498,0.00455929982787199,0.00455929982787199,0.00455929982787199
6.499,0.00455303680598554,0.00455303680598554,0.00455303680598554
6.5,0.00454678125079553,0.00454678125079553,0.00454678125079553
6.501,0.00454053315516886,0.00454053315516886,0.00454053315516886
6.502,0.00453429251197664,0.00453429251197664,0.00453429251197664
6.503,0.00452805931409422,0.00452805931409422,0.00452805931409422
6.504,0.00452183355440113,0.00452183355440113,0.00452183355440113
6.505,0.00451561522578113,0.00451561522578113,0.00451561522578113
6.506,0.00450940432112219,0.00450940432112219,0.00450940432112219
6.507,0.00450320083331652,0.00450320083331652,0.00450320083331652
6.508,0.0044970047552605,0.0044970047552605,0.0044970047552605
6.509,0.00449081607985477,0.00449081607985477,0.00449081607985477
6.51,0.00448463480000419,0.00448463480000419,0.00448463480000419
6.511,0.00447846090861782,0.00447846090861782,0.00447846090861782
6.512,0.00447229439860896,0.00447229439860896,0.00447229439860896
6.513,0.00446613526289513,0.00446613526289513,0.00446613526289513
6.514,0.00445998349439808,0.00445998349439808,0.00445998349439808
6.515,0.00445383908604377,0.00445383908604377,0.00445383908604377
6.516,0.00444770203076242,0.00444770203076242,0.00444770203076242
6.517,0.00444157232148845,0.00444157232148845,0.00444157232148845
6.518,0.00443544995116052,0.00443544995116052,0.00443544995116052
6.519,0.00442933491272153,0.00442933491272153,0.00442933491272153
6.52,0.00442322719911861,0.00442322719911861,0.00442322719911861
6.521,0.00441712680330312,0.00441712680330312,0.00441712680330312
6.522,0.00441103371823067,0.00441103371823067,0.00441103371823067
6.523,0.00440494793686108,0.00440494793686108,0.00440494793686108
6.524,0.00439886945215842,0.00439886945215842,0.00439886945215842
6.525,0.00439279825709102,0.00439279825709102,0.00439279825709102
6.526,0.00438673434463144,0.00438673434463144,0.00438673434463144
6.527,0.00438067770775645,0.00438067770775645,0.00438067770775645
6.528,0.0043746283394471,0.0043746283394471,0.0043746283394471
6.529,0.00436858623268868,0.00436858623268868,0.00436858623268868
6.53,0.00436255138047072,0.00436255138047072,0.00436255138047072
6.531,0.00435652377578698,0.00435652377578698,0.00435652377578698
6.532,0.00435050341163549,0.00435050341163549,0.00435050341163549
6.533,0.00434449028101853,0.00434449028101853,0.00434449028101853
6.534,0.00433848437694261,0.00433848437694261,0.00433848437694261
6.535,0.00433248569241849,0.00433248569241849,0.00433248569241849
6.536,0.00432649422046122,0.00432649422046122,0.00432649422046122
6.537,0.00432050995409006,0.00432050995409006,0.00432050995409006
6.538,0.00431453288632854,0.00431453288632854,0.00431453288632854
6.539,0.00430856301020446,0.00430856301020446,0.00430856301020446
6.54,0.00430260031874984,0.00430260031874984,0.00430260031874984
6.541,0.00429664480500099,0.00429664480500099,0.00429664480500099
6.542,0.00429069646199848,0.00429069646199848,0.00429069646199848
6.543,0.00428475528278711,0.00428475528278711,0.00428475528278711
6.544,0.00427882126041597,0.00427882126041597,0.00427882126041597
6.545,0.0042728943879384,0.0042728943879384,0.0042728943879384
6.546,0.00426697465841199,0.00426697465841199,0.00426697465841199
6.547,0.00426106206489861,0.00426106206489861,0.00426106206489861
6.548,0.00425515660046441,0.00425515660046441,0.00425515660046441
6.549,0.00424925825817978,0.00424925825817978,0.00424925825817978
6.55,0.00424336703111936,0.00424336703111936,0.00424336703111936
6.551,0.00423748291236211,0.00423748291236211,0.00423748291236211
6.552,0.00423160589499121,0.00423160589499121,0.00423160589499121
6.553,0.00422573597209415,0.00422573597209415,0.00422573597209415
6.554,0.00421987313676265,0.00421987313676265,0.00421987313676265
6.555,0.00421401738209274,0.00421401738209274,0.00421401738209274
6.556,0.00420816870118469,0.00420816870118469,0.00420816870118469
6.557,0.00420232708714308,0.00420232708714308,0.00420232708714308
6.558,0.00419649253307673,0.00419649253307673,0.00419649253307673
6.559,0.00419066503209874,0.00419066503209874,0.00419066503209874
6.56,0.00418484457732651,0.00418484457732651,0.00418484457732651
6.561,0.00417903116188171,0.00417903116188171,0.00417903116188171
6.562,0.00417322477889027,0.00417322477889027,0.00417322477889027
6.563,0.0041674254214824,0.0041674254214824,0.0041674254214824
6.564,0.00416163308279262,0.00416163308279262,0.00416163308279262
6.565,0.00415584775595972,0.00415584775595972,0.00415584775595972
6.566,0.00415006943412674,0.00415006943412674,0.00415006943412674
6.567,0.00414429811044103,0.00414429811044103,0.00414429811044103
6.568,0.00413853377805425,0.00413853377805425,0.00413853377805425
6.569,0.00413277643012229,0.00413277643012229,0.00413277643012229
6.57,0.00412702605980535,0.00412702605980535,0.00412702605980535
6.571,0.00412128266026794,0.00412128266026794,0.00412128266026794
6.572,0.00411554622467882,0.00411554622467882,0.00411554622467882
6.573,0.00410981674621105,0.00410981674621105,0.00410981674621105
6.574,0.004104094218042,0.004104094218042,0.004104094218042
6.575,0.0040983786333533,0.0040983786333533,0.0040983786333533
6.576,0.00409266998533088,0.00409266998533088,0.00409266998533088
6.577,0.00408696826716499,0.00408696826716499,0.00408696826716499
6.578,0.00408127347205012,0.00408127347205012,0.00408127347205012
6.579,0.00407558559318509,0.00407558559318509,0.00407558559318509
6.58,0.00406990462377301,0.00406990462377301,0.00406990462377301
6.581,0.00406423055702128,0.00406423055702128,0.00406423055702128
6.582,0.00405856338614159,0.00405856338614159,0.00405856338614159
6.583,0.00405290310434994,0.00405290310434994,0.00405290310434994
6.584,0.00404724970486661,0.00404724970486661,0.00404724970486661
6.585,0.0040416031809162,0.0040416031809162,0.0040416031809162
6.586,0.00403596352572758,0.00403596352572758,0.00403596352572758
6.587,0.00403033073253395,0.00403033073253395,0.00403033073253395
6.588,0.00402470479457279,0.00402470479457279,0.00402470479457279
6.589,0.00401908570508589,0.00401908570508589,0.00401908570508589
6.59,0.00401347345731935,0.00401347345731935,0.00401347345731935
6.591,0.00400786804452354,0.00400786804452354,0.00400786804452354
6.592,0.00400226945995316,0.00400226945995316,0.00400226945995316
6.593,0.00399667769686723,0.00399667769686723,0.00399667769686723
6.594,0.00399109274852903,0.00399109274852903,0.00399109274852903
6.595,0.00398551460820618,0.00398551460820618,0.00398551460820618
6.596,0.00397994326917059,0.00397994326917059,0.00397994326917059
6.597,0.0039743787246985,0.0039743787246985,0.0039743787246985
6.598,0.00396882096807042,0.00396882096807042,0.00396882096807042
6.599,0.0039632699925712,0.0039632699925712,0.0039632699925712
6.6,0.00395772579148998,0.00395772579148998,0.00395772579148998
6.601,0.00395218835812023,0.00395218835812023,0.00395218835812023
6.602,0.00394665768575971,0.00394665768575971,0.00394665768575971
6.603,0.0039411337677105,0.0039411337677105,0.0039411337677105
6.604,0.00393561659727898,0.00393561659727898,0.00393561659727898
6.605,0.00393010616777587,0.00393010616777587,0.00393010616777587
6.606,0.00392460247251618,0.00392460247251618,0.00392460247251618
6.607,0.00391910550481924,0.00391910550481924,0.00391910550481924
6.608,0.00391361525800868,0.00391361525800868,0.00391361525800868
6.609,0.00390813172541249,0.00390813172541249,0.00390813172541249
6.61,0.00390265490036292,0.00390265490036292,0.00390265490036292
6.611,0.00389718477619655,0.00389718477619655,0.00389718477619655
6.612,0.00389172134625431,0.00389172134625431,0.00389172134625431
6.613,0.00388626460388143,0.00388626460388143,0.00388626460388143
6.614,0.00388081454242742,0.00388081454242742,0.00388081454242742
6.615,0.00387537115524617,0.00387537115524617,0.00387537115524617
6.616,0.00386993443569585,0.00386993443569585,0.00386993443569585
6.617,0.00386450437713896,0.00386450437713896,0.00386450437713896
6.618,0.00385908097294231,0.00385908097294231,0.00385908097294231
6.619,0.00385366421647706,0.00385366421647706,0.00385366421647706
6.62,0.00384825410111866,0.00384825410111866,0.00384825410111866
6.621,0.0038428506202469,0.0038428506202469,0.0038428506202469
6.622,0.00383745376724588,0.00383745376724588,0.00383745376724588
6.623,0.00383206353550404,0.00383206353550404,0.00383206353550404
6.624,0.00382667991841411,0.00382667991841411,0.00382667991841411
6.625,0.0038213029093732,0.0038213029093732,0.0038213029093732
6.626,0.0038159325017827,0.0038159325017827,0.0038159325017827
6.627,0.00381056868904832,0.00381056868904832,0.00381056868904832
6.628,0.00380521146458013,0.00380521146458013,0.00380521146458013
6.629,0.00379986082179251,0.00379986082179251,0.00379986082179251
6.63,0.00379451675410415,0.00379451675410415,0.00379451675410415
6.631,0.0037891792549381,0.0037891792549381,0.0037891792549381
6.632,0.00378384831772171,0.00378384831772171,0.00378384831772171
6.633,0.00377852393588668,0.00377852393588668,0.00377852393588668
6.634,0.00377320610286901,0.00377320610286901,0.00377320610286901
6.635,0.00376789481210907,0.00376789481210907,0.00376789481210907
6.636,0.00376259005705151,0.00376259005705151,0.00376259005705151
6.637,0.00375729183114535,0.00375729183114535,0.00375729183114535
6.638,0.00375200012784393,0.00375200012784393,0.00375200012784393
6.639,0.00374671494060491,0.00374671494060491,0.00374671494060491
6.64,0.00374143626289028,0.00374143626289028,0.00374143626289028
6.641,0.00373616408816639,0.00373616408816639,0.00373616408816639
6.642,0.00373089840990388,0.00373089840990388,0.00373089840990388
6.643,0.00372563922157777,0.00372563922157777,0.00372563922157777
6.644,0.00372038651666736,0.00372038651666736,0.00372038651666736
6.645,0.00371514028865634,0.00371514028865634,0.00371514028865634
6.646,0.00370990053103269,0.00370990053103269,0.00370990053103269
6.647,0.00370466723728873,0.00370466723728873,0.00370466723728873
6.648,0.00369944040092115,0.00369944040092115,0.00369944040092115
6.649,0.00369422001543092,0.00369422001543092,0.00369422001543092
6.65,0.00368900607432339,0.00368900607432339,0.00368900607432339
6.651,0.00368379857110824,0.00368379857110824,0.00368379857110824
6.652,0.00367859749929945,0.00367859749929945,0.00367859749929945
6.653,0.00367340285241539,0.00367340285241539,0.00367340285241539
6.654,0.00366821462397872,0.00366821462397872,0.00366821462397872
6.655,0.00366303280751647,0.00366303280751647,0.00366303280751647
6.656,0.00365785739655997,0.00365785739655997,0.00365785739655997
6.657,0.00365268838464494,0.00365268838464494,0.00365268838464494
6.658,0.00364752576531141,0.00364752576531141,0.00364752576531141
6.659,0.00364236953210373,0.00364236953210373,0.00364236953210373
6.66,0.00363721967857061,0.00363721967857061,0.00363721967857061
6.661,0.00363207619826511,0.00363207619826511,0.00363207619826511
6.662,0.0036269390847446,0.0036269390847446,0.0036269390847446
6.663,0.00362180833157083,0.00362180833157083,0.00362180833157083
6.664,0.00361668393230984,0.00361668393230984,0.00361668393230984
6.665,0.00361156588053205,0.00361156588053205,0.00361156588053205
6.666,0.00360645416981221,0.00360645416981221,0.00360645416981221
6.667,0.0036013487937294,0.0036013487937294,0.0036013487937294
6.668,0.00359624974586704,0.00359624974586704,0.00359624974586704
6.669,0.00359115701981292,0.00359115701981292,0.00359115701981292
6.67,0.00358607060915914,0.00358607060915914,0.00358607060915914
6.671,0.00358099050750217,0.00358099050750217,0.00358099050750217
6.672,0.00357591670844277,0.00357591670844277,0.00357591670844277
6.673,0.00357084920558612,0.00357084920558612,0.00357084920558612
6.674,0.00356578799254168,0.00356578799254168,0.00356578799254168
6.675,0.00356073306292328,0.00356073306292328,0.00356073306292328
6.676,0.00355568441034908,0.00355568441034908,0.00355568441034908
6.677,0.00355064202844161,0.00355064202844161,0.00355064202844161
6.678,0.0035456059108277,0.0035456059108277,0.0035456059108277
6.679,0.00354057605113855,0.00354057605113855,0.00354057605113855
6.68,0.00353555244300972,0.00353555244300972,0.00353555244300972
6.681,0.00353053508008109,0.00353053508008109,0.00353053508008109
6.682,0.00352552395599689,0.00352552395599689,0.00352552395599689
6.683,0.00352051906440569,0.00352051906440569,0.00352051906440569
6.684,0.00351552039896041,0.00351552039896041,0.00351552039896041
6.685,0.00351052795331832,0.00351052795331832,0.00351052795331832
6.686,0.00350554172114103,0.00350554172114103,0.00350554172114103
6.687,0.0035005616960945,0.0035005616960945,0.0035005616960945
6.688,0.00349558787184901,0.00349558787184901,0.00349558787184901
6.689,0.00349062024207923,0.00349062024207923,0.00349062024207923
6.69,0.00348565880046414,0.00348565880046414,0.00348565880046414
6.691,0.00348070354068708,0.00348070354068708,0.00348070354068708
6.692,0.00347575445643573,0.00347575445643573,0.00347575445643573
6.693,0.00347081154140213,0.00347081154140213,0.00347081154140213
6.694,0.00346587478928265,0.00346587478928265,0.00346587478928265
6.695,0.00346094419377801,0.00346094419377801,0.00346094419377801
6.696,0.00345601974859328,0.00345601974859328,0.00345601974859328
6.697,0.00345110144743788,0.00345110144743788,0.00345110144743788
6.698,0.00344618928402556,0.00344618928402556,0.00344618928402556
6.699,0.00344128325207445,0.00344128325207445,0.00344128325207445
6.7,0.00343638334530699,0.00343638334530699,0.00343638334530699
6.701,0.00343148955744998,0.00343148955744998,0.00343148955744998
6.702,0.00342660188223458,0.00342660188223458,0.00342660188223458
6.703,0.00342172031339629,0.00342172031339629,0.00342172031339629
6.704,0.00341684484467494,0.00341684484467494,0.00341684484467494
6.705,0.00341197546981473,0.00341197546981473,0.00341197546981473
6.706,0.0034071121825642,0.0034071121825642,0.0034071121825642
6.707,0.00340225497667623,0.00340225497667623,0.00340225497667623
6.708,0.00339740384590805,0.00339740384590805,0.00339740384590805
6.709,0.00339255878402126,0.00339255878402126,0.00339255878402126
6.71,0.00338771978478176,0.00338771978478176,0.00338771978478176
6.711,0.00338288684195985,0.00338288684195985,0.00338288684195985
6.712,0.00337805994933015,0.00337805994933015,0.00337805994933015
6.713,0.00337323910067161,0.00337323910067161,0.00337323910067161
6.714,0.00336842428976758,0.00336842428976758,0.00336842428976758
6.715,0.0033636155104057,0.0033636155104057,0.0033636155104057
6.716,0.00335881275637799,0.00335881275637799,0.00335881275637799
6.717,0.00335401602148081,0.00335401602148081,0.00335401602148081
6.718,0.00334922529951488,0.00334922529951488,0.00334922529951488
6.719,0.00334444058428525,0.00334444058428525,0.00334444058428525
6.72,0.00333966186960131,0.00333966186960131,0.00333966186960131
6.721,0.00333488914927683,0.00333488914927683,0.00333488914927683
6.722,0.0033301224171299,0.0033301224171299,0.0033301224171299
6.723,0.00332536166698296,0.00332536166698296,0.00332536166698296
6.724,0.00332060689266281,0.00332060689266281,0.00332060689266281
6.725,0.0033158580880006,0.0033158580880006,0.0033158580880006
6.726,0.0033111152468318,0.0033111152468318,0.0033111152468318
6.727,0.00330637836299625,0.00330637836299625,0.00330637836299625
6.728,0.00330164743033814,0.00330164743033814,0.00330164743033814
6.729,0.003296922442706,0.003296922442706,0.003296922442706
6.73,0.00329220339395269,0.00329220339395269,0.00329220339395269
6.731,0.00328749027793545,0.00328749027793545,0.00328749027793545
6.732,0.00328278308851585,0.00328278308851585,0.00328278308851585
6.733,0.0032780818195598,0.0032780818195598,0.0032780818195598
6.734,0.00327338646493756,0.00327338646493756,0.00327338646493756
6.735,0.00326869701852375,0.00326869701852375,0.00326869701852375
6.736,0.00326401347419732,0.00326401347419732,0.00326401347419732
6.737,0.00325933582584158,0.00325933582584158,0.00325933582584158
6.738,0.00325466406734417,0.00325466406734417,0.00325466406734417
6.739,0.00324999819259709,0.00324999819259709,0.00324999819259709
6.74,0.00324533819549668,0.00324533819549668,0.00324533819549668
6.741,0.00324068406994364,0.00324068406994364,0.00324068406994364
6.742,0.00323603580984298,0.00323603580984298,0.00323603580984298
6.743,0.00323139340910409,0.00323139340910409,0.00323139340910409
6.744,0.0032267568616407,0.0032267568616407,0.0032267568616407
6.745,0.00322212616137087,0.00322212616137087,0.00322212616137087
6.746,0.00321750130221702,0.00321750130221702,0.00321750130221702
6.747,0.00321288227810592,0.00321288227810592,0.00321288227810592
6.748,0.00320826908296865,0.00320826908296865,0.00320826908296865
6.749,0.00320366171074067,0.00320366171074067,0.00320366171074067
6.75,0.00319906015536178,0.00319906015536178,0.00319906015536178
6.751,0.00319446441077611,0.00319446441077611,0.00319446441077611
6.752,0.00318987447093214,0.00318987447093214,0.00318987447093214
6.753,0.00318529032978271,0.00318529032978271,0.00318529032978271
6.754,0.00318071198128497,0.00318071198128497,0.00318071198128497
6.755,0.00317613941940045,0.00317613941940045,0.00317613941940045
6.756,0.00317157263809499,0.00317157263809499,0.00317157263809499
6.757,0.0031670116313388,0.0031670116313388,0.0031670116313388
6.758,0.00316245639310642,0.00316245639310642,0.00316245639310642
6.759,0.00315790691737673,0.00315790691737673,0.00315790691737673
6.76,0.00315336319813296,0.00315336319813296,0.00315336319813296
6.761,0.00314882522936269,0.00314882522936269,0.00314882522936269
6.762,0.00314429300505781,0.00314429300505781,0.00314429300505781
6.763,0.00313976651921459,0.00313976651921459,0.00313976651921459
6.764,0.00313524576583362,0.00313524576583362,0.00313524576583362
6.765,0.00313073073891982,0.00313073073891982,0.00313073073891982
6.766,0.0031262214324825,0.0031262214324825,0.0031262214324825
6.767,0.00312171784053525,0.00312171784053525,0.00312171784053525
6.768,0.00311721995709602,0.00311721995709602,0.00311721995709602
6.769,0.00311272777618713,0.00311272777618713,0.00311272777618713
6.77,0.00310824129183521,0.00310824129183521,0.00310824129183521
6.771,0.00310376049807124,0.00310376049807124,0.00310376049807124
6.772,0.00309928538893052,0.00309928538893052,0.00309928538893052
6.773,0.00309481595845272,0.00309481595845272,0.00309481595845272
6.774,0.00309035220068184,0.00309035220068184,0.00309035220068184
6.775,0.00308589410966619,0.00308589410966619,0.00308589410966619
6.776,0.00308144167945846,0.00308144167945846,0.00308144167945846
6.777,0.00307699490411564,0.00307699490411564,0.00307699490411564
6.778,0.00307255377769909,0.00307255377769909,0.00307255377769909
6.779,0.00306811829427448,0.00306811829427448,0.00306811829427448
6.78,0.00306368844791185,0.00306368844791185,0.00306368844791185
6.781,0.00305926423268552,0.00305926423268552,0.00305926423268552
6.782,0.00305484564267422,0.00305484564267422,0.00305484564267422
6.783,0.00305043267196096,0.00305043267196096,0.00305043267196096
6.784,0.00304602531463309,0.00304602531463309,0.00304602531463309
6.785,0.00304162356478232,0.00304162356478232,0.00304162356478232
6.786,0.00303722741650469,0.00303722741650469,0.00303722741650469
6.787,0.00303283686390055,0.00303283686390055,0.00303283686390055
6.788,0.00302845190107461,0.00302845190107461,0.00302845190107461
6.789,0.00302407252213591,0.00302407252213591,0.00302407252213591
6.79,0.0030196987211978,0.0030196987211978,0.0030196987211978
6.791,0.003015330492378,0.003015330492378,0.003015330492378
6.792,0.00301096782979852,0.00301096782979852,0.00301096782979852
6.793,0.00300661072758574,0.00300661072758574,0.00300661072758574
6.794,0.00300225917987035,0.00300225917987035,0.00300225917987035
6.795,0.00299791318078739,0.00299791318078739,0.00299791318078739
6.796,0.0029935727244762,0.0029935727244762,0.0029935727244762
6.797,0.00298923780508047,0.00298923780508047,0.00298923780508047
6.798,0.00298490841674823,0.00298490841674823,0.00298490841674823
6.799,0.00298058455363183,0.00298058455363183,0.00298058455363183
6.8,0.00297626620988793,0.00297626620988793,0.00297626620988793
6.801,0.00297195337967754,0.00297195337967754,0.00297195337967754
6.802,0.00296764605716601,0.00296764605716601,0.00296764605716601
6.803,0.00296334423652298,0.00296334423652298,0.00296334423652298
6.804,0.00295904791192245,0.00295904791192245,0.00295904791192245
6.805,0.00295475707754274,0.00295475707754274,0.00295475707754274
6.806,0.00295047172756648,0.00295047172756648,0.00295047172756648
6.807,0.00294619185618065,0.00294619185618065,0.00294619185618065
6.808,0.00294191745757655,0.00294191745757655,0.00294191745757655
6.809,0.00293764852594978,0.00293764852594978,0.00293764852594978
6.81,0.0029333850555003,0.0029333850555003,0.0029333850555003
6.811,0.00292912704043236,0.00292912704043236,0.00292912704043236
6.812,0.00292487447495457,0.00292487447495457,0.00292487447495457
6.813,0.00292062735327984,0.00292062735327984,0.00292062735327984
6.814,0.0029163856696254,0.0029163856696254,0.0029163856696254
6.815,0.00291214941821281,0.00291214941821281,0.00291214941821281
6.816,0.00290791859326796,0.00290791859326796,0.00290791859326796
6.817,0.00290369318902104,0.00290369318902104,0.00290369318902104
6.818,0.00289947319970659,0.00289947319970659,0.00289947319970659
6.819,0.00289525861956343,0.00289525861956343,0.00289525861956343
6.82,0.00289104944283474,0.00289104944283474,0.00289104944283474
6.821,0.00288684566376799,0.00288684566376799,0.00288684566376799
6.822,0.00288264727661499,0.00288264727661499,0.00288264727661499
6.823,0.00287845427563186,0.00287845427563186,0.00287845427563186
6.824,0.00287426665507902,0.00287426665507902,0.00287426665507902
6.825,0.00287008440922124,0.00287008440922124,0.00287008440922124
6.826,0.00286590753232757,0.00286590753232757,0.00286590753232757
6.827,0.00286173601867142,0.00286173601867142,0.00286173601867142
6.828,0.00285756986253047,0.00285756986253047,0.00285756986253047
6.829,0.00285340905818673,0.00285340905818673,0.00285340905818673
6.83,0.00284925359992654,0.00284925359992654,0.00284925359992654
6.831,0.00284510348204054,0.00284510348204054,0.00284510348204054
6.832,0.00284095869882369,0.00284095869882369,0.00284095869882369
6.833,0.00283681924457524,0.00283681924457524,0.00283681924457524
6.834,0.0028326851135988,0.0028326851135988,0.0028326851135988
6.835,0.00282855630020223,0.00282855630020223,0.00282855630020223
6.836,0.00282443279869774,0.00282443279869774,0.00282443279869774
6.837,0.00282031460340185,0.00282031460340185,0.00282031460340185
6.838,0.00281620170863537,0.00281620170863537,0.00281620170863537
6.839,0.00281209410872344,0.00281209410872344,0.00281209410872344
6.84,0.00280799179799548,0.00280799179799548,0.00280799179799548
6.841,0.00280389477078526,0.00280389477078526,0.00280389477078526
6.842,0.00279980302143081,0.00279980302143081,0.00279980302143081
6.843,0.00279571654427449,0.00279571654427449,0.00279571654427449
6.844,0.00279163533366298,0.00279163533366298,0.00279163533366298
6.845,0.00278755938394724,0.00278755938394724,0.00278755938394724
6.846,0.00278348868948254,0.00278348868948254,0.00278348868948254
6.847,0.00277942324462846,0.00277942324462846,0.00277942324462846
6.848,0.00277536304374888,0.00277536304374888,0.00277536304374888
6.849,0.00277130808121198,0.00277130808121198,0.00277130808121198
6.85,0.00276725835139025,0.00276725835139025,0.00276725835139025
6.851,0.00276321384866047,0.00276321384866047,0.00276321384866047
6.852,0.00275917456740374,0.00275917456740374,0.00275917456740374
6.853,0.00275514050200543,0.00275514050200543,0.00275514050200543
6.854,0.00275111164685523,0.00275111164685523,0.00275111164685523
6.855,0.00274708799634713,0.00274708799634713,0.00274708799634713
6.856,0.0027430695448794,0.0027430695448794,0.0027430695448794
6.857,0.00273905628685463,0.00273905628685463,0.00273905628685463
6.858,0.00273504821667969,0.00273504821667969,0.00273504821667969
6.859,0.00273104532876575,0.00273104532876575,0.00273104532876575
6.86,0.00272704761752828,0.00272704761752828,0.00272704761752828
6.861,0.00272305507738703,0.00272305507738703,0.00272305507738703
6.862,0.00271906770276606,0.00271906770276606,0.00271906770276606
6.863,0.00271508548809372,0.00271508548809372,0.00271508548809372
6.864,0.00271110842780264,0.00271110842780264,0.00271110842780264
6.865,0.00270713651632976,0.00270713651632976,0.00270713651632976
6.866,0.00270316974811629,0.00270316974811629,0.00270316974811629
6.867,0.00269920811760775,0.00269920811760775,0.00269920811760775
6.868,0.00269525161925394,0.00269525161925394,0.00269525161925394
6.869,0.00269130024750894,0.00269130024750894,0.00269130024750894
6.87,0.00268735399683113,0.00268735399683113,0.00268735399683113
6.871,0.00268341286168317,0.00268341286168317,0.00268341286168317
6.872,0.00267947683653202,0.00267947683653202,0.00267947683653202
6.873,0.00267554591584891,0.00267554591584891,0.00267554591584891
6.874,0.00267162009410935,0.00267162009410935,0.00267162009410935
6.875,0.00266769936579316,0.00266769936579316,0.00266769936579316
6.876,0.00266378372538441,0.00266378372538441,0.00266378372538441
